CHSI_State_Abbr,No_Exercise,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind,Influenzae,HepA,HepB,Measeles,Pertusis,Congential.Rubella,Syphilis,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol,Salmonella,Shig,Toxic_Chem,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,Premature,Infant_Mortality,Brst_Cancer,Col_Cancer,CHD,ALE,All_Death,Health_Status
TX,24.928,23.639,25.895,20.265,7.5,3464,3448,327,67.5,28.9,2,2,3,18,6,3,7,3,12,447,464,1106,917,6,56,23,7257,1,1,1,1,1,1,12.6,8.6,38.2,20.8,227.9,76.3,930.5,15.948
TX,26,25.4,27.056,23.2,8.4,11396,12430,1432,67.7,36.5,2,2,4,37,22,3,87,3,5,1986,2480,5177,4117,8,153,55,65505,1,1,1,1,1,1,12,5.9,24.6,15.7,125.5,78.8,759.8,23.4
TX,28.942,25.515,28.045,24.024,8.439,3036,2510,276,51.1,21.9,1,2,3,31,5,3,5,3,3,302,378,736,579,3,30,12,0,1,1,1,1,1,1,14.7,4.8,32.2,20.9,219.9,76,927.9,19.218
TX,27.313,23.851,26.869,19.171,8.966,547,459,85,0,26.8,2,2,3,5,9,3,3,3,3,84,135,225,173,3,7,4,1063707.04,1,1,1,1,1,1,13.7,9.94,37.281,25.544,163.7,75.4,800.7,16.916
TX,27.486,25,25.905,25.229,6.4,5708,5001,615,30.9,20.6,2,2,3,24,8,3,4,3,3,810,1081,2035,1690,7,37,30,37799,1,1,1,1,1,1,15.3,8.4,26.4,21.3,215.8,76.3,913.7,17.689
TX,18.3,21.8,25.44,23.091,9.8,10293,4671,779,11.9,21.1,2,1,3,15,15,3,9,3,6,1630,1287,3914,3733,15,80,92,2422068.78,1,1,1,1,1,1,14.6,7.8,30.7,15.4,220.6,76.7,868.2,10.6
TX,26.814,23.643,27.034,18.283,8.192,420,418,34,0,0,2,2,3,6,3,3,3,3,3,47,53,96,70,3,3,5,11880794.22,1,1,1,1,1,1,14.9,11.733,44.927,29.043,213.6,77,827,16.193
TX,27.961,24.382,27.155,22.717,9.192,638,437,70,26.1,26.1,2,1,3,7,5,3,3,3,3,86,134,192,168,3,4,6,1270173.27,1,1,1,1,1,1,12.4,7.6,35.58,27.936,188.1,75.3,1008.3,17.661
TX,25.452,22.868,26.892,19.077,8.517,828,506,61,0,25.4,2,1,3,7,3,3,6,3,3,82,82,208,171,3,10,19,503483.06,1,1,1,1,1,1,10.9,6.137,39.28,26.362,233.5,76.9,920.3,15.429
TX,30.422,25.841,27.58,22.659,8.829,1753,1006,134,29.9,15,1,1,3,19,8,3,6,3,3,166,219,333,281,3,33,64,13007554.19,1,1,1,1,1,1,15.6,5,24.3,17.3,261.3,75.4,965.3,20.105
TX,25.988,24.326,27.029,21.239,8.73,856,302,42,0,38.1,2,1,3,6,11,3,3,3,3,74,90,131,115,3,6,10,21873019.08,1,1,1,1,1,1,12.3,10.767,40.486,30.536,207.1,77.9,855.6,15.77025
TX,27.985,26.538,28.246,24.305,8.8,1404,1156,112,64.8,32.4,2,2,3,23,8,3,5,3,3,114,112,304,258,5,18,10,1247065.09,1,1,1,1,1,1,12,13.6,29.658,24.576,242.6,77.3,1079,17.846
TX,27.8,22.5,25.1,20,6.6,404920,182026,30711,85.4,51.1,1,2,4,474,666,3,572,3,750,67505,45683,116280,95238,96,1558,1308,1559417,1,1,1,2,1,1,13.1,6.8,25.8,20.8,200.7,76.3,878.3,20.6
TX,25.924,23.563,25.896,20.877,6.845,3220,2004,264,35.1,14,1,1,3,19,9,3,3,3,8,373,521,759,619,3,51,34,799874.49,1,1,1,1,1,1,16,7.5,39,19.5,155.1,77,879,16.035
TX,29.416,24.745,28.299,23.12,9.448,4493,2140,292,32.4,21.6,1,1,5,49,16,3,4,3,10,414,377,883,788,5,127,143,1066,1,1,1,1,1,1,12,8.8,23.4,17.8,204.3,76.8,898.6,18.853
TX,27.615,24.358,27.652,21.812,8.282,938,846,149,0,36.5,2,1,3,5,6,3,3,3,3,142,154,296,237,3,11,4,507269.66,1,1,1,1,1,1,10.2,7.2,24.7,27.2,211.7,75,1024,17.152
TX,22.2,23.3,17.3,17.3,4.6,57081,21368,3911,54.3,22.7,2,2,15,57,69,3,128,3,22,13174,13684,28552,24344,18,351,188,413256,1,1,1,2,1,1,12.3,5.3,22.9,16.6,167.7,78.3,856.8,12.1
TX,28.897,25.427,28.281,23.861,9.292,3388,2971,394,29.3,14.6,2,2,3,14,5,3,5,3,9,422,666,1128,854,3,65,18,687967.31,1,1,1,1,1,1,12.2,5.9,29.3,25.8,226.7,76.3,949.7,20.274
TX,29.71,26.162,27.373,21.322,9.637,477,499,59,0,0,2,1,3,6,3,3,3,3,3,57,76,154,122,3,13,9,514278.56,1,1,1,1,1,1,18.1,13.316,41.805,29.208,205.2,75.4,1019.4,19.326
TX,30.341,24.336,27.33,23.665,10.048,3152,1196,233,28.9,9.6,1,2,3,38,9,3,3,3,5,320,321,505,458,3,53,39,1363465.36,1,1,1,1,1,1,13.1,6.5,24.304,16.2,192.3,75.4,893.1,20.49475
TX,29.704,28.032,27.667,21.756,9.421,857,804,77,25.7,0,2,1,3,8,5,3,9,3,3,80,119,212,179,3,10,8,2420060.59,1,1,1,1,1,1,16.3,19.9,34.438,30.9,253,75.2,954.3,19.322
TX,26.871,24.751,26.405,20.845,7.796,3073,1734,327,0,0,1,1,3,20,6,3,7,3,7,337,542,645,557,3,38,29,1393862.7,1,1,1,1,1,1,15.2,3.9,14.6,12.7,224.9,77.7,894.5,16.61
TX,34.691,27.099,32.537,27.09,15.3,3653,3666,474,43.5,21.7,1,2,3,91,13,3,5,3,7,418,586,993,812,3,67,16,16919,1,1,1,1,1,1,11.2,9.9,32.8,21,263.3,75,1019,25.668
TX,28.4,29.5,30.829,23.7,9.3,25485,13575,2362,98.1,27.1,2,2,4,19,20,3,11,3,16,2926,2898,6206,5410,7,122,146,707800,1,1,1,1,1,1,16.9,6.4,31.1,17.2,232.8,75.4,1005.5,22.6
TX,29.29,25.145,27.668,17.362,9.439,651,1310,113,50.3,0,2,2,3,5,5,3,3,3,3,45,73,103,90,3,5,9,2329006.04,1,1,1,1,1,1,16.6,11.513,36.076,23.872,132.4,76.8,695.2,17.3982
TX,24.4,23.9,21.8,25.5,6.1,17121,11293,1995,51.7,21.7,2,2,4,25,19,3,15,3,12,3339,2879,6831,5885,5,113,162,2235859,1,1,1,2,1,1,12.4,5.8,23.6,18.8,222,75.5,976.3,17.6
TX,24.4,23.6,19.3,18.7,8.1,185007,68710,10418,58.9,25.2,1,2,21,154,125,3,90,3,151,20827,26564,34838,31459,22,540,602,1824628,1,1,1,2,2,1,13.8,4.1,26.5,16.8,158.1,78.3,787.3,22.9
TX,23.937,22.955,25.41,15.3,6.2,6371,4389,603,52.8,35.2,2,2,3,12,6,3,17,3,3,685,964,1804,1715,5,50,19,53012,1,1,1,1,1,1,11.6,4.4,12.7,15.3,204,77,873.6,17.1
TX,34.729,27.316,31.364,24.57,10.188,3455,2435,443,11.3,22.7,2,1,3,14,13,3,8,3,14,462,434,925,790,6,53,21,424928.76,1,1,1,1,1,1,16.7,8.3,29,22.9,273.5,74,994.9,24.714
TX,33.251,25.386,30.758,28.595,5.4,4431,4775,799,15.1,9.1,1,1,3,16,13,3,13,3,3,849,926,1824,1436,4,30,12,605,1,1,1,1,1,1,11.8,5.6,27.8,21.8,290.2,74.5,1061.8,23.019
TX,24.064,22.753,23.999,20.538,7.6,3002,4673,410,35.5,39.9,2,2,3,30,10,3,9,3,13,438,535,1241,931,3,64,21,947806,1,1,1,1,1,1,11.4,5.3,23.5,21.4,214.8,77,819.3,10.4
TX,26.683,23.063,27.108,18.671,8.687,843,845,74,48.9,24.5,2,1,3,10,5,3,3,3,3,86,90,227,172,3,20,12,26,1,1,1,1,1,1,11,7.132,33.438,23,230.2,77,844.9,16.277
TX,27.692,25.539,28.066,21.809,8.547,1782,1116,104,83.6,41.8,1,2,3,13,7,3,3,3,5,200,330,359,302,5,24,101,2467333.01,1,1,1,1,1,1,14.7,10.6,17.9,17.2,228.4,76.3,869.6,17.422
TX,27.349,24.548,28.162,17.916,8.011,346,340,37,0,0,2,1,3,5,3,3,6,3,3,33,44,81,63,3,6,7,24729962.44,1,1,1,1,1,1,13.1,11.542,46.265,30.789,248.1,77,798,15.874
TX,19.5,15.2,22,15,4.1,57540,19167,2971,78.1,28.3,1,2,12,51,58,4,42,3,33,10887,9345,23760,20541,17,245,118,3651286,1,1,1,1,1,1,13.4,4.6,25.2,19.3,171.1,78.9,773,12.7
TX,27.627,25.286,27.851,23.938,8.561,1779,1307,148,49,19.6,2,2,3,11,9,3,6,3,3,237,222,562,435,5,23,5,442319.72,1,1,1,1,1,1,10.5,7.1,26.101,26.2,193.9,75.7,858.4,17.48
TX,31.097,26.009,27.871,24.472,8.655,2803,2530,428,26.6,31.9,2,2,5,19,7,3,8,3,11,413,537,1030,819,3,44,12,2601062,1,1,1,1,1,1,13.2,9.7,21.9,20.7,214.1,74.4,920.4,20.676
TX,32.82,26.665,29.671,24.079,10.535,4122,1580,333,36.6,18.3,1,1,3,61,6,3,4,3,10,403,356,841,733,5,46,40,581172.22,1,1,1,1,1,1,14.3,6.4,23.3,15.7,251.7,75.4,866.8,22.577
TX,25.948,23.529,25.635,20.599,7.443,4105,1421,215,13.6,13.6,2,1,3,32,6,3,8,3,8,322,316,709,663,3,35,32,206,1,1,1,1,1,1,13.3,5.1,31.1,20.1,239.8,77,868.3,16.12
TX,24.9,28.6,28.4,27.4,9.3,41377,28053,4649,133.3,34.6,1,2,3,48,64,3,50,3,35,7876,7395,14552,11807,8,286,175,8154128,1,1,1,2,1,1,14.5,8.3,32.1,21.9,197.7,75.4,988.4,17.2
TX,30.181,26.065,26.897,24.227,9.326,998,680,92,0,20,2,2,3,25,10,3,5,3,5,107,125,256,220,3,11,9,1667496.83,1,1,1,1,1,1,13.7,4.8,34.126,25.183,276.2,75.4,1056.9,18.366
TX,17.396,18.5,19.93,16,5.8,2947,4985,317,121.3,30.3,2,2,3,21,11,3,6,3,3,373,781,1308,941,5,46,10,273,1,1,1,1,1,1,11.4,5,33,15.1,129.4,78.8,717.8,7.2
TX,26.797,23.833,27.972,18.4055,8.867,319,309.3,28.2125,0,0,2,1,3,4,3,3,3,3,3,27,47,67,59,3,5,3,20882041.41,1,1,1,1,1,1,12.9,12.062,43.4,30.56,219.4,76.2,640.8,16.159
TX,25.638,23.484,26.5,19.948,8.269,1181,1003,130,0,28.2,2,1,3,5,6,3,3,3,3,168,194,388,307,3,26,7,754088,1,1,1,1,1,1,10.2,5.9,28.335,19.3,167.7,76.3,795.9,15.653
TX,31.739,26.469,29.545,24.604,10.407,4474,2934,436,45.9,20.4,1,2,3,57,13,3,11,3,12,399,553,1012,835,3,61,36,10,1,1,1,1,1,1,14.5,4.3,24.4,26.8,208,76.4,908.9,21.937
TX,26.444,23.077,25.117,23.544,5.2,3283,3832,410,37.2,27.9,2,2,3,92,43,3,4,3,14,474,522,1163,922,4,42,22,813950,1,1,1,1,1,1,12.6,8.9,31.9,20.1,211.9,76,909.2,15.703
TX,28,23.7,26.579,29.2,7.1,15958,16387,2628,56.5,36.8,2,2,3,21,54,3,23,3,11,2977,3061,6216,4993,4,83,52,154636,1,1,1,1,1,1,12.8,7.2,27.2,23.2,250.8,75.4,944.5,20
TX,27.9,24.1,28.9,25.2,9.3,18617,17194,2827,89.1,62.3,2,2,3,24,54,3,20,3,11,2993,2768,5981,4945,4,107,44,624853,1,1,1,2,1,1,14.3,6.8,25.3,25.8,205.6,74.4,1032.7,22.9
TX,32.31,28.094,29.484,24.817,9.909,3899,2894,424,31.8,19.8,1,2,3,12,19,3,16,3,58,616,549,1366,1046,4,60,27,99385,1,1,1,1,1,1,11.7,6.1,26.9,21.8,238.1,74.9,952.5,21.896
TX,25,23.6,26.769,24,11.1,15357,9729,1430,36.9,16.5,2,2,3,26,31,3,18,3,6,2230,2772,5404,4557,8,131,119,1749465,1,1,1,1,1,1,12.8,6.1,20.4,16.7,178.5,78.1,783.7,16.7
TX,26.958,25.028,26.587,22.86,6.8,7678,4651,623,33.1,19.3,1,2,3,18,16,3,11,3,5,923,717,1777,1597,6,87,29,2040131,1,1,1,1,1,1,16.7,8,30,14,180.6,77.3,827.7,15.9
TX,25.135,22.119,24.943,20.525,6.22,1077,741,83,27,0,2,1,3,9,7,3,3,3,3,92,115,191,149,3,10,6,1292288.66,1,1,1,1,1,1,13.8,3.8,35.014,22.6,279.6,76.3,964.1,14.703
TX,29.168,25.705,27.849,23.874,9.298,1513,1451,143,74,61.7,2,2,3,20,5,3,5,3,5,179,185,442,339,5,25,10,1672723.34,1,1,1,1,1,1,10.7,7.1,32.5,20.3,288.1,75.2,975.4,19.259
TX,24.359,21.718,24.432,19.035,6.114,1048,806,57,19.1,0,2,1,3,10,3,3,5,3,3,95,101,264,218,3,7,4,8026422.19,1,1,1,1,1,1,12.6,3.9,33.2,21.4,190.2,75.9,922.1,13.851
TX,28.627,26.31,26.854,22.36,9.728,909,887,104,46.6,23.3,2,2,3,8,3,3,3,3,3,107,137,233,182,3,8,50,3130,1,1,1,1,1,1,13.1,9.9,33.243,21.6,149.9,75.2,970.9,18.587
TX,30.049,24.5,29.61,19.3,9.5,6640,6053,1068,25.5,21.6,1,1,3,6,12,3,12,3,6,1606,1265,2700,2187,5,64,19,111748,1,1,1,1,1,1,10.6,5.4,26.1,16.1,223.2,73.9,1046.3,19.6
TX,26.5,22.6,22.2,18.8,5.9,676637,255791,41846,84.8,43,1,2,5,685,791,3,446,3,835,105445,84282,185430,154931,136,1967,1183,55707549,1,1,1,2,2,1,13.7,6,27.6,19.2,193.2,76.3,899.8,18.6
TX,38.5,31,30.464,24,5.4,10366,6744,1329,37.8,22.1,2,2,3,16,28,3,7,3,11,1734,1659,3339,2793,3,89,45,5804296,1,1,1,1,1,1,13.5,8.4,24.5,17.9,228.8,74.7,977.3,24.6
TX,25.887,20.54,24.798,16.5205,6.639,652,817.11,95.19,0,0,2,2,3,3,5,3,3,3,3,97,126,298,198,3,9,3,544433.72,1,1,1,1,1,1,12.2,12.4,34.839,21.908,150.7,77.3,620,13.728
TX,25.326,23.297,26.609,20.03,8.261,1427,1342,118,18,36.1,2,2,3,10,6,3,3,3,3,123,179,307,236,3,20,11,1341218.99,1,1,1,1,1,1,10.6,6.8,26.901,15.9,286.9,77,915.3,15.312
TX,19.7,26.1,19.4,17.4,7,14944,8441,1177,48.2,23.3,2,2,3,54,24,3,23,3,9,2668,3316,6617,6709,25,215,160,241532,1,1,1,1,1,1,11.2,3.2,24.6,19.4,137.2,78.7,801.5,15.7
TX,25.173,23.401,25.962,17.083,7.669,405,429,35,87.7,0,2,2,3,14,6,3,5,3,3,66,120,179,146,3,8,3,3042485.53,1,1,1,1,1,1,9,6.851,39.422,27.99,182.7,75.9,870.9,15.452
TX,32.2,25.4,32.566,22.6,9.9,13132,8872,1357,45,18.7,2,2,4,29,20,3,12,3,5,1874,2492,4330,3360,4,70,43,131804,1,1,1,1,1,1,14,7,21.7,21.8,247.9,74.5,971.8,24.7
TX,33.6,31.1,18.7,15.7,7.1,192253,50494,7924,52,12.5,1,2,18,154,89,3,117,3,133,20096,24431,30994,29349,19,632,662,18017,1,1,1,1,1,1,12.6,4,16.8,11.3,175.3,80.2,660.7,29.4
TX,22.3,24.553,27.641,16.6,8.5,5948,5457,869,36.7,16.9,2,2,3,23,13,3,18,3,5,916,1033,1879,1503,7,39,35,1913214.35,1,1,1,1,1,1,12.5,6.3,17.2,21,212.8,75,975.1,21.1
TX,24.289,22.053,23.704,21.036,1.1,4464,2695,418,48.3,21.9,1,2,4,29,17,3,7,3,30,501,718,1154,1030,6,77,30,0,1,1,1,1,1,1,13.7,3.2,20.2,22.4,223.7,76.6,919.3,14.9
TX,29.239,29.4,28.897,26.258,12,6307,8046,795,43.8,23,2,2,3,26,9,3,8,3,3,1070,1256,2645,2014,6,48,10,3082771.6,1,1,1,2,1,1,12,5.9,34.6,24.4,179.2,75.9,909,20.1
TX,23.5,22.4,29.599,22.9,11.1,5718,4547,747,62.9,30,2,2,3,11,8,3,5,3,3,796,975,1767,1387,5,35,16,0,1,1,1,1,1,1,14.8,6.6,20,26.9,234.2,75,988.8,18.2
TX,32.26,27.719,30.024,24.631,6.3,3944,3975,594,38.8,34.5,2,2,3,24,15,3,6,3,22,544,661,1285,973,3,39,16,88327,1,1,1,1,1,1,14.4,5.7,28,18.3,184.4,73.3,1019.5,21.759
TX,29.464,24.469,28.332,26.307,3.6,6071,4519,757,55.3,40,2,2,3,13,31,3,9,3,3,742,838,1753,1405,5,40,21,235022,1,1,1,1,1,1,13.9,5.9,30.2,19.6,192.2,74.5,1030.1,18.943
TX,25.443,22.977,25.489,20.436,6.745,1265,307,47,30.3,0,2,1,3,8,5,3,3,3,5,97,143,161,144,3,5,13,11825989.97,1,1,1,1,1,1,15.5,8.699,38.824,32.143,117.9,77.9,775.8,13.987
TX,20.7,25.865,27.286,25.238,8.8,12581,9315,1932,31.5,24.2,1,2,3,26,28,3,18,3,6,2118,1875,4348,3678,6,107,72,6996,1,1,1,1,1,1,13.4,6.4,24.5,21.7,225.8,75.1,977.9,17.4
TX,29.652,26.149,28.629,25.228,15.9,3450,3610,418,40,35.6,2,2,3,59,9,3,17,3,3,551,685,1167,950,6,82,33,2534037,1,1,1,1,1,1,11,8.9,28.8,19.8,224.1,76,960.7,21
TX,27.076,24.555,26.762,17.411,8.767,298,220,34,0,0,2,1,3,3,5,3,3,3,3,33,36,97,77,3,9,5,22667264.55,1,1,1,1,1,1,14.5,12.377,45.362,31.31,129.6,76.2,690.5,15.426
TX,30.529,25.308,28.955,22.046,9.191,1311,1154,127,33.1,22.1,2,2,3,12,10,3,10,3,7,184,336,498,409,3,19,6,12542,1,1,1,1,1,1,10.9,8.6,21.3,23.8,174.7,75,933.1,19.771
TX,23.425,19.973,23.708,19.295,2.6,2324,1953,280,20.9,41.8,2,1,5,18,5,3,8,3,18,334,362,751,608,3,49,19,0,1,1,1,1,1,1,12.1,3.4,27.5,22.9,252.3,76.6,921.9,12.052
TX,33.535,26.898,32.168,27.86,8.1,5659,4874,920,53.4,30.9,2,2,3,9,7,3,7,3,5,1275,1095,1879,1482,3,51,20,1709523,1,1,1,1,1,1,13.4,6.8,28.9,18.7,254.9,74.6,1026.7,24.331
TX,27.188,22.847,28.795,17.382,8.28,492,354,39,43.4,43.4,2,1,3,3,3,3,3,3,3,45,52,130,104,3,3,3,20673429.29,1,1,1,1,1,1,9.3,10.092,44.388,30.542,208,77.9,765.7,16.008
TX,35.7,30.3,35.5,20.5,11.1,41667,32321,5686,75.5,49.3,1,2,9,47,69,3,18,3,42,8911,8197,13048,10735,16,197,162,26297287,1,1,1,2,1,1,13.6,8.8,26.8,19.5,209.6,74.8,985.1,16.6
TX,24.576,21.545,24.548,19.047,6.801,1229,742,98,39.8,0,1,1,3,8,5,3,5,3,3,131,243,253,222,3,16,4,0,1,1,1,1,1,1,16.3,7,33.7,22.4,229.6,77.7,868.6,14.712
TX,29.99,26.015,28.541,25.501,8.5,9254,5061,963,39.1,14.7,1,2,5,8,14,3,9,3,8,1101,1377,2056,1810,6,87,61,939339.89,1,1,1,1,1,1,15.3,5.1,24.7,19.1,250.8,76.1,929.1,20.208
TX,27.5,25.7,28.1,25,9.1,19076,13941,2468,39.6,20.5,2,1,4,41,24,3,20,3,6,3435,3447,7611,6362,5,146,168,674432,1,1,1,1,1,1,12.3,6.2,18.6,21.3,246.5,75.5,1011.1,19.1
TX,30.207,27.176,28.53,24.768,9.811,3357,2348,363,20.3,15.2,2,1,3,15,7,3,6,3,8,438,527,1109,949,4,48,28,52242,1,1,1,1,1,1,11.8,10.3,22.4,19.1,275.7,76.2,950.9,21.189
TX,27.922,25.15,28.147,23.325,8.8,2651,2224,316,32.6,26.1,2,1,3,42,9,3,12,3,8,351,423,862,723,30,42,20,49836,1,1,1,1,1,1,15.2,6.8,18.4,26.7,197.8,77.1,921.5,17.886
TX,28.59,16.2,27.832,30.1,9.4,11867,11780,2121,34.8,11.2,1,2,3,35,32,3,20,3,14,2190,1856,4627,3917,7,103,63,170468,1,1,1,1,1,1,13.9,5,22.3,23,236.1,74.4,1080.8,17.7
TX,21.74,20.68,23.753,9.4,4.2,3546,4011,299,136.3,62.9,2,2,3,15,5,3,5,3,6,531,602,1537,1242,8,64,26,1597622.72,1,1,1,1,1,1,11.2,2.9,29.1,18.5,198.2,78.1,840.4,13.5
TX,27.479,24.615,26.992,20.017,8.421,120,211.59,25.35,0,0,2,1,3,3,3,3,3,3,5,8,15,21,17,3,6,6,30975500.22,1,1,1,1,1,1,14.3,12.031,47.389,33.519,176.7025,78.5,895.8,14.912
TX,27.041,23.864,26.492,21.172,8.441,118,191,15,0,0,2,1,3,3,3,3,3,3,3,19,24,45,31,3,3,3,33661065.86,1,1,1,1,1,1,11.662,11.995,46.129,33.151,310,75.4,971.5,15.387
TX,27.6,16.4,23.018,20.5,4.1,7507,10691,930,109.7,53.8,2,2,3,24,13,3,14,3,3,833,1093,2575,1962,3,70,35,4,1,1,1,1,1,1,13.6,6.7,34.8,14.8,140.9,78.3,802.3,16.6
TX,26.331,23.169,26.47,19.462,8.250333333,965,794,79,43.6,21.8,2,2,3,6,3,3,3,3,3,90,244,253,189,3,9,4,5645242.05,1,1,1,1,1,1,12.9,10.5,35.242,19.4,251.4,78.8,889.5,15.077
TX,27.2,22.701,27.218,16.3495,8.847,36,185.35,19.54,0,0,2,1,3,3,3,3,3,3,3,7,12,16,14,3,5,5,9228590.07,1,1,1,1,1,1,9.57,9.737,46.205,32.513,138.1235,77,672.3,14.51
TX,28.137,24.705,27.675,18.978,8.494,814,696,55,0,0,1,1,3,7,3,3,3,3,3,85,63,182,139,3,8,8,5342350.15,1,1,1,1,1,1,16,9.875,38.084,23.377,160.6,76.8,766.3,16.998
TX,28.266,26.373,28.846,24.051,10.245,6993,3186,517,45.5,39,1,2,3,10,7,3,8,3,3,868,805,1577,1506,3,71,57,1335,1,1,1,1,1,1,15,5.5,30.4,22.1,228.9,76.7,851.4,20.125
TX,27.944,25.236,27.571,20.647,8.67,981,850,72,26.4,26.4,2,2,3,10,3,3,3,3,3,89,116,197,161,3,19,9,538180.52,1,1,1,1,1,1,12.9,9.125,34.063,21,209.8,77,885.7,16.591
TX,38.4,28.6,30.855,28.6,9.9,8209,7276,1342,56.4,40.3,2,2,3,72,21,3,8,3,8,1424,1645,2615,2072,5,61,76,20739,1,1,1,1,1,1,12,5.1,24.5,17.6,218.4,74.7,958.8,21.4
TX,28.329,27.195,28.547,22.917,9.281,3355,2348,265,27.6,27.6,1,1,3,29,8,3,10,3,7,364,343,738,618,14,43,26,1561263,1,1,1,1,1,1,15,9.6,25.4,17.7,232.4,76.5,937.8,18.768
TX,30.525,25.683,28.242,25.044,9.725,3008,2562,359,40.7,20.3,2,1,3,20,7,3,4,3,6,413,560,1049,844,3,50,41,2014,1,1,1,1,1,1,12,9.8,17.3,22.2,259.4,76,913.8,20.592
TX,29.16,25.983,26.452,24.469,9.047,1544,679,128,0,16.6,1,1,3,18,3,3,5,3,3,148,217,307,272,3,11,20,6410833.88,1,1,1,1,1,1,13.5,6,32.316,25.8,206.6,75.4,997.9,18.181
TX,28.211,24.624,28.311,22.62,9,2805,4474,467,63.4,31.7,2,2,3,83,9,3,9,3,9,369,454,1030,786,5,83,36,15828,1,1,1,1,1,1,11.9,4.7,26.5,19.9,225,76.3,843.8,18.527
TX,29.998,24.974,27.714,23.259,10.2,2427,2002,212,6.1,18.2,2,1,3,14,8,3,9,3,5,362,326,856,717,4,28,11,215533,1,1,1,1,1,1,12.9,4.7,31.3,24.4,228.3,76.6,853.4,19.56
TX,34.162,27.808,29.972,25.444,10.003,2650,3495,489,12.2,18.4,1,1,3,15,8,3,3,3,7,409,559,897,691,3,26,13,1563287,1,1,1,1,1,1,12.6,5.6,35.2,23.6,203.2,74.4,979.5,25.136
TX,33.252,27.914,28.504,28.038,6,12191,7944,1707,31.9,16,2,1,3,22,26,3,9,3,10,2148,1953,3922,3226,4,112,61,45640,1,1,1,1,1,1,12.4,6.8,30,28.7,259.4,72.6,1153.2,18.6
TX,35.149,28.097,31.73,25.7205,14.4,4243,3257,918,30.8,17.6,2,2,3,22,20,3,18,3,27,519,693,1212,990,3,57,31,4220136,1,1,1,1,1,1,13.9,5.1,34.1,23.8,214.7,74,1131.9,25.309
TX,26.172,23.127,26.204,16.962,8.574,564,532,43,0,32.2,2,1,3,3,5,3,3,3,3,59,106,162,129,3,5,5,1394966.03,1,1,1,1,1,1,8.6,8.513,43.439,27.473,153.5,75.9,840,15.944
TX,25.515,23.264,24.956,19.725,7.767,1905,1230,158,17.1,17.1,2,1,3,17,8,3,6,3,3,263,432,659,520,3,35,19,291581,1,1,1,1,1,1,13.3,5.6,16.8,18.4,184.3,77.1,737.3,15.131
TX,19.656,10.8,22.172,18.668,4.91,2705,4375,392,98.7,21.9,2,2,3,19,5,3,34,3,3,355,547,1080,709,5,34,17,1220395.02,1,1,1,1,1,1,11.4,8,23,20.3,112.1,77.8,790.9,11.795
TX,28.806,26.895,27.448,23.957,8.409,11,176.41,29.96,0,0,2,1,3,3,3,3,3,3,3,4,1,4,2,3,3,5,54901964.46,1,1,1,1,1,1,12.692,13.277,45.124,35.388,209.31,75.5,1178.358,18.448
TX,26.7,25.5,32.1,24.7,8.4,46251,26339,4399,118.1,40.4,1,2,9,109,63,3,37,3,33,5562,4956,13139,12201,17,299,1107,239988,1,1,1,1,1,1,16.9,5.8,20.8,17.8,177.3,76,918.4,15.5
TX,28.505,25.327,27.139,23.056,8.628,1520,891,116,32.1,32.1,2,1,3,8,4,3,3,3,3,176,116,314,272,5,20,18,1066109.86,1,1,1,1,1,1,13.4,8.4,30.825,19.5,199.9,75.4,1003.9,17.291
TX,32.087,26.728,28.27,25.619,8.774,1777,1580,180,50.3,25.1,2,2,3,10,4,3,7,3,3,192,264,421,329,3,21,21,93674,1,1,1,1,1,1,12.3,6.9,28,29.5,259.2,75.4,1043.7,21.845
TX,26,26.2,29.2,22.2,7.2,38780,26506,4562,73.9,33.4,1,2,7,78,50,3,29,3,55,5447,4944,11560,10646,16,196,375,592468,1,1,1,1,1,1,12.1,8.2,25.6,24,181.5,75.8,895.8,16
TX,26.923,22.279,26.567,16.658,8.935,172,210.5,21.1525,0,0,2,1,3,3,3,3,3,3,3,20,33,51,40,3,3,3,6823266.03,1,1,1,1,1,1,9.388,9.243,46.975,32.311,178.4,77.1,802.1,13.83
TX,31.798,26.544,29.057,22.674,9.375,2076,1539,205,30.4,30.4,1,1,3,7,13,3,23,3,13,287,511,735,621,3,36,13,850401.46,1,1,1,1,1,1,12.6,6.6,26.3,24.6,239.8,74.9,934.3,20.582
TX,34.521,27.808,30.631,22.902,9.057,2151,1573,304,9.1,9.1,2,1,3,10,5,3,3,3,15,285,412,608,444,3,18,8,28713,1,1,1,1,1,1,13.5,7.6,28.3,21,249.8,73.5,1005.4,25.256
TX,28.012,24.016,26.533,22.515,8.716,970,531,94,45.5,22.8,2,2,3,17,10,3,5,3,3,104,145,213,186,3,7,19,3354451.38,1,1,1,1,1,1,12.4,6.3,34.889,26.911,278.7,77,978.1,18.226
