State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_Exercise,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind,Influenzae,HepA,HepB,Measeles,Pertusis,Congential.Rubella,Syphilis,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol,Salmonella,Shig,Toxic_Chem,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,Premature,Infant_Mortality,Brst_Cancer,Col_Cancer,CHD,ALE,All_Death,Health_Status
4,1,Apache,Arizona,AZ,77,22.6,24.6,18.4,14.3,7.5,17218,5982,1204,51.9,23.1,1,2,37,14,11,3,39,3,13,2313,1323,3344,4052,8,184,122,3173232,1,1,1,1,1,1,11.6,8.1,18.8,11.4,121.8,73.9,943.8,15.4
4,3,Cochise,Arizona,AZ,7,22.8,23.8,26,20.2,9.1,23944,17099,2795,42,28.5,1,2,9,41,25,3,7,3,15,2737,3232,6938,7031,8,112,91,652746,1,1,1,1,1,1,10.6,9.2,22.8,17.6,174.6,76.8,844,16.9
4,5,Coconino,Arizona,AZ,77,14.8,16.5,17.2,19.6,4.2,22678,11990,2218,87.2,58.9,1,2,23,53,39,3,61,3,16,3544,2509,6647,7642,22,263,136,1660634,1,1,1,1,1,1,12.8,5.6,25.9,13.9,114.8,78.5,764.8,10.8
4,7,Gila,Arizona,AZ,36,32.7,24.5,34.5,25.6,8.8,10361,9981,1679,75.5,27.1,2,2,6,22,25,3,10,3,5,1276,1698,2899,2771,10,91,46,40671487,1,1,1,2,1,1,14.1,8.9,33.9,20.5,144.3,75.2,922.9,19
4,9,Graham,Arizona,AZ,51,25.8,23.8,24.9,16.1,10.9,6343,3726,687,36.3,42.3,1,1,5,15,14,3,8,3,8,809,868,1752,1964,5,68,25,-2222,1,1,1,1,1,1,11.3,6.5,17.5,25.8,149.6,76.8,868.2,15.7
4,11,Greenlee,Arizona,AZ,78,-1111.1,-1111.1,-1111.1,-1111.1,5,1082,907,160,39.9,13.3,1,1,5,9,5,3,4,3,3,199,204,398,415,3,15,4,5390247,1,1,1,1,1,1,11,6,27.4,18.3,160.3,76.8,909.9,-1111.1
4,12,La Paz,Arizona,AZ,88,26.6,22,-1111.1,18.1,8.3,4885,3324,477,34.6,9.9,2,1,6,43,10,3,3,5,3,521,586,1202,1068,3,47,28,80829,1,1,1,1,1,1,11.5,12,24.7,14.6,162.3,80.9,766.8,22.2
4,13,Maricopa,Arizona,AZ,1,23.3,19.9,21.4,19.9,6.3,537647,337774,52336,69.8,33.5,1,2,144,924,737,5,747,3,830,74246,55889,195126,197150,171,2050,1469,1872997,1,1,1,2,2,1,12.8,6.4,23.9,17.7,170.9,77.8,780.8,14.4
4,15,Mohave,Arizona,AZ,6,27.9,25,30.6,29.4,7.5,31916,32200,5638,39,20.8,1,2,32,35,45,3,264,3,12,3485,5833,10755,9923,8,121,64,162926,1,1,1,1,1,1,12.8,6.4,23.5,21.5,183.9,74.8,970.8,21.7
4,17,Navajo,Arizona,AZ,8,23.7,25.1,27.1,19.8,8.8,22206,10326,2233,49.8,24,1,2,22,40,34,3,15,3,29,3140,2949,5446,6271,3,174,122,3838655,1,1,1,1,1,1,13.8,8,18.2,12.5,140.6,74.8,911.7,16.5
4,19,Pima,Arizona,AZ,3,20.9,19.7,23.8,18.7,6.6,149746,115794,18764,93.1,38.2,1,2,63,309,222,3,476,3,250,19949,18572,51475,52043,44,857,752,4047227,1,1,1,1,1,1,12.2,7,22.7,18.2,146.7,77.3,809,13.7
4,21,Pinal,Arizona,AZ,7,26.9,26.7,28.3,21.8,10.6,33439,22222,4581,21.3,10,1,2,16,56,54,3,25,3,25,4531,6954,12759,12869,17,232,224,1603192,1,1,1,2,2,1,14.3,7.6,21.3,16.8,153.7,76.9,795.2,19
4,23,Santa Cruz,Arizona,AZ,51,36.9,20,20.4,18.1,7,11544,4595,534,45.2,16.7,1,1,6,127,14,3,10,3,8,1432,1058,2121,2334,3,96,99,6096,1,1,1,1,2,1,11.8,4.4,17,9.3,107.7,80,662.7,18.3
4,25,Yavapai,Arizona,AZ,16,23.4,16,28.5,21.9,5.7,28886,33866,5176,63.4,32.2,1,2,12,36,25,3,498,3,6,3646,5592,11746,10856,10,149,26,2058850,1,1,1,1,1,1,12.4,6,22.4,15.7,134.4,77.8,778.8,17.4
4,27,Yuma,Arizona,AZ,7,26.7,25.7,26.8,16.2,9.2,45336,17942,2509,43.6,17.7,1,1,7,120,34,3,13,3,20,12082,6971,9471,9943,11,157,118,37012,1,1,1,1,1,1,10.3,6.8,19.3,11.5,106.2,80.9,608.9,19.1
5,1,Arkansas,Arkansas,AR,75,35.1,30.7,-1111.1,29.2,7.8,2858,3188,653,59.8,24.9,2,2,6,20,10,3,178,3,29,765,494,1289,1095,3,90,21,623173,1,1,1,1,1,1,15.5,6.2,27.9,29.9,263.9,73.4,1080.5,24.9
5,3,Ashley,Arkansas,AR,68,35,30.2,28.9,29.7,7.7,3783,3354,909,60.4,34.5,1,2,3,9,9,3,12,3,72,784,727,1468,1278,3,85,21,1614518,1,1,1,1,1,1,13.8,10.3,31,20.1,276.2,72.6,1076.7,18.5
5,5,Baxter,Arkansas,AR,50,24.9,22.7,33.8,25.4,10.2,5191,9952,1597,84.3,34.7,2,2,3,7,6,3,50,3,3,844,1854,2785,2153,6,56,16,8276,1,1,1,1,1,1,11.7,7.1,24.8,23.2,156.9,77,897.6,17.8
5,7,Benton,Arkansas,AR,13,22.3,21.5,25.4,21.4,5.8,22708,21636,3486,52.4,31,2,2,5,24,19,3,18,3,5,2760,4491,11631,10422,9,121,21,859820,1,1,1,1,1,1,11.2,6,26.1,20.6,222.5,78,776.9,14.5
5,9,Boone,Arkansas,AR,49,31.4,23.7,30.4,25.1,6.7,5033,5915,1642,95,44.7,2,2,3,6,5,3,13,3,3,798,1385,2334,1938,4,49,8,77520,1,1,1,1,1,1,10.3,6.8,20.7,21.8,221.1,76.9,896.3,17.6
5,11,Bradley,Arkansas,AR,70,30.9,25.2,-1111.1,23.7,8.5,2467,1945,469,73.8,24.6,2,2,3,18,4,3,3,3,9,417,450,797,699,3,36,7,48561,1,1,1,1,1,1,12.6,6.6,22.4,20.4,279.4,73.3,1080.4,18.9
5,13,Calhoun,Arkansas,AR,43,-1111.1,-1111.1,-1111.1,-1111.1,3.5,846,683,198,17.9,0,1,1,3,8,5,3,3,3,3,177,245,365,306,5,13,3,391469,1,1,1,1,1,1,18.2,17.1,25,20.5,198.9,73.3,1021.1,17.9
5,15,Carroll,Arkansas,AR,64,28.7,21,-1111.1,28.5,5.1,5529,3851,742,55.6,22.2,2,2,3,32,12,3,8,3,3,574,1005,1750,1459,12,73,22,57595,1,1,1,1,1,1,10,7.7,24.7,20.6,148,76.9,824.8,19.8
5,17,Chicot,Arkansas,AR,67,33.5,21.9,-1111.1,27.4,15.6,3200,2074,562,61.4,30.7,1,2,3,4,8,3,5,3,96,482,403,824,737,3,42,19,-2222,1,1,1,1,1,1,15.7,8.4,29.4,26.7,235.1,73.9,1134.1,30.9
5,19,Clark,Arkansas,AR,71,30,20.8,27.3,16.2,6.3,3575,3342,669,61.1,52.4,1,2,3,16,7,3,12,3,30,631,687,1490,1575,4,106,47,156327,1,1,1,1,1,1,12.6,6.5,27.8,21.6,230.8,75.5,975.4,18.4
5,21,Clay,Arkansas,AR,63,39.1,29.7,-1111.1,34.6,10.2,2567,3220,669,48.3,42.2,1,2,3,18,9,3,6,3,5,570,620,1088,893,3,87,6,34520,1,1,1,1,1,1,12.8,9,20.2,26.7,282.9,75,1032,31.9
5,23,Cleburne,Arkansas,AR,64,29.4,25.1,34.5,21.9,8.6,3723,4899,877,55.1,19.7,1,2,3,9,8,3,9,3,4,515,781,1719,1387,3,107,13,7365,1,1,1,1,1,1,10.7,4.9,22.4,18.4,122.1,76.4,869,21.2
5,25,Cleveland,Arkansas,AR,41,-1111.1,26.8,-1111.1,25.2,11.3,1173,1154,284,0,11.2,1,1,3,6,5,3,3,3,12,236,278,572,497,7,25,11,-2222,1,1,1,1,1,1,14.7,2.1,-1111.1,17.4,199,73.3,977.5,26.2
5,27,Columbia,Arkansas,AR,35,27.5,23.8,-1111.1,23.2,9.2,3610,3903,959,60.7,44.5,2,2,3,10,5,3,6,3,23,670,764,1583,1501,4,49,17,795161,1,1,1,1,1,1,14.6,9.9,38.7,28.5,219.8,74.3,1013.9,21.9
5,29,Conway,Arkansas,AR,43,29.9,26.5,32.7,32.2,4.9,3085,3639,1143,72.3,19.3,2,2,3,14,5,3,20,3,22,470,745,1328,1148,4,77,13,623756,1,1,1,1,1,1,11.3,8.3,23.2,18.4,186.7,75.2,949.3,23.3
5,31,Craighead,Arkansas,AR,22,29.9,29.1,27.3,25.1,6.2,11601,9544,2461,121.1,40.4,1,2,3,23,13,3,4,3,18,2021,2813,5507,5147,6,275,56,96088,1,1,1,1,1,1,12.6,9.4,25.9,21.6,209.5,75.3,997.6,20.6
5,33,Crawford,Arkansas,AR,33,27.5,21.1,27.5,27.5,5.8,9011,6240,2432,46.9,17.4,2,2,4,46,42,3,8,3,5,1095,1988,3596,3209,8,107,28,157171,1,1,1,1,1,1,11.4,8.6,22.1,17.4,258.6,74.6,1027.5,19.4
5,35,Crittenden,Arkansas,AR,53,29.1,30,33.6,25,11.5,10083,4651,1525,38.5,34.7,1,2,6,6,14,3,3,3,57,1421,1609,3063,2882,3,117,42,400631,1,1,1,2,1,1,16.9,12.3,29.5,22.3,262.9,71.1,1241.2,22.4
5,37,Cross,Arkansas,AR,68,35.8,30.2,-1111.1,32.8,9.6,3311,2404,617,26,41.6,1,2,5,11,14,3,3,3,31,625,627,1205,1080,3,109,31,34182,1,1,1,1,1,1,15,14.2,36.2,28.9,216.1,73.2,1079.4,22.3
5,39,Dallas,Arkansas,AR,74,-1111.1,-1111.1,-1111.1,14.8,14.7,1540,1404,320,46.9,46.9,2,2,3,14,4,3,7,3,11,268,373,545,481,3,25,17,32847,1,1,1,1,1,1,15.8,11.9,42.7,23.3,198.9,73.6,1122.3,18.4
5,41,Desha,Arkansas,AR,67,-1111.1,27.5,-1111.1,21.5,10.3,3217,2023,496,34.8,27.9,2,2,3,9,15,3,3,3,49,519,448,884,781,3,45,18,2001846,1,1,1,1,1,1,17.2,10.2,21.8,29.3,334,74.4,1046.9,20.6
5,43,Drew,Arkansas,AR,67,28.3,21.6,-1111.1,28.2,4.5,3227,2120,534,32.1,32.1,2,2,3,9,8,3,8,3,37,698,611,1192,1157,3,54,16,-2222,1,1,1,1,1,1,14.8,7.6,25.4,22,224.9,73.9,1026.8,16.6
5,45,Faulkner,Arkansas,AR,19,24.4,23.6,22.9,19.8,4.8,10687,8617,2020,63.8,30.9,2,2,4,12,10,3,43,3,4,2095,2010,6103,6187,12,348,59,337314,1,1,1,1,1,1,9.9,7.2,20,22,98.2,77.3,894.9,16
5,47,Franklin,Arkansas,AR,43,28.7,27.4,17.5,31.7,4.7,2780,2481,800,16.5,16.5,2,2,3,39,7,3,7,3,12,352,646,1175,1025,8,59,18,411525,1,1,1,1,1,1,10.2,6.9,21.9,18.5,214.1,75.7,935,19.7
5,49,Fulton,Arkansas,AR,70,25.9,27.6,-1111.1,30.9,6.8,2113,2291,681,50.3,16.8,2,2,3,14,6,3,9,3,3,249,457,801,641,3,29,11,-2222,1,1,1,1,1,1,13.8,7.6,23.1,16.1,178.7,74.9,889.5,18.6
5,51,Garland,Arkansas,AR,24,25,22.3,33.3,28.3,8,14158,20137,2990,80.2,49.2,2,2,6,27,23,3,34,3,7,2153,2327,6223,5049,5,215,117,3285394,1,1,1,1,1,1,12.2,6.9,23.5,18.3,137.2,74.8,975.6,21
5,53,Grant,Arkansas,AR,39,35.8,31.6,-1111.1,33.7,4,2038,1924,467,40.4,17.3,2,1,3,14,8,3,23,3,3,393,539,1131,977,4,72,12,92362,1,1,1,1,1,1,13.1,9.5,26.6,15.5,231.2,73.6,963.9,20.4
5,55,Greene,Arkansas,AR,50,31.7,29.5,34.8,31.7,9.9,4636,5115,1383,58.4,22.8,2,2,5,5,10,3,5,3,6,1027,1411,2512,2175,3,106,13,164430,1,1,1,1,1,1,12.9,10.5,12.6,16.7,268.1,73.5,1006.3,26.2
5,57,Hempstead,Arkansas,AR,76,29.8,24.4,-1111.1,26.2,10.3,4943,2849,666,42.8,29.9,1,2,6,13,9,3,12,3,65,605,700,1461,1313,3,92,32,998593,1,1,1,1,1,1,14.4,8.2,29.9,20.9,230.3,74.7,1000.9,26.9
5,59,Hot Spring,Arkansas,AR,49,32.2,28.1,35.5,22.1,9.3,4327,4347,1036,38.4,16,2,2,3,6,6,3,52,3,3,754,1131,2022,1727,4,78,13,191308,1,1,1,1,1,1,11.4,5.5,16.7,22.5,186.2,75.8,921.6,25.8
5,61,Howard,Arkansas,AR,43,34.2,26.1,-1111.1,25.9,12.7,2530,2185,484,48.1,34.4,2,2,5,16,3,3,22,3,12,331,461,913,802,3,54,14,434845,1,1,1,1,1,1,13.6,5.4,39.1,18.1,253.1,75,1017.6,18.6
5,63,Independence,Arkansas,AR,32,30.8,26.9,31.6,26,7.2,4830,4880,1437,83.5,40.3,1,2,3,9,5,3,4,3,5,1037,1191,2245,1954,4,119,9,2001055,1,1,1,1,1,1,14.3,7.3,16.1,20.8,196.8,75.2,997.2,20.1
5,65,Izard,Arkansas,AR,71,34.6,28.5,-1111.1,24.5,13.5,2219,2685,683,52.1,44.7,2,2,3,8,6,3,8,3,5,311,483,906,733,5,38,8,0,1,1,1,1,1,1,12.1,10.2,30.3,22.2,193.6,74.9,1020.7,25
5,67,Jackson,Arkansas,AR,72,41.3,31,-1111.1,24.4,8.1,3051,3500,951,90.9,34.1,1,2,3,19,17,3,6,3,36,616,640,1154,1064,5,130,15,20601,1,1,1,1,1,1,14.1,9.1,19.3,21,286.1,73.2,1080.2,34.9
5,69,Jefferson,Arkansas,AR,8,29.1,27.4,34,23.3,9.8,13485,10139,2675,94.2,37.9,1,2,5,17,44,3,23,3,26,2714,2476,5117,4676,3,202,72,7676226,1,1,1,1,1,1,18.3,10.3,30,25.4,246.4,73.2,1040.7,19.6
5,71,Johnson,Arkansas,AR,64,26.7,20.3,-1111.1,29,8.6,4420,3133,867,74.9,25,2,2,3,28,8,3,5,3,4,504,891,1521,1346,4,78,15,296085,1,1,1,1,1,1,10.3,6.3,20.7,14.6,204.1,75.7,937.5,17.9
5,73,Lafayette,Arkansas,AR,75,-1111.1,-1111.1,-1111.1,-1111.1,10.2,1636,1242,345,37.4,12.5,1,1,3,6,4,3,10,3,4,231,322,520,443,5,24,7,-2222,1,1,1,1,1,1,16,10.4,31.1,24.5,227.9,74.7,976.7,26.1
5,75,Lawrence,Arkansas,AR,72,31.6,28.6,-1111.1,37.8,5.9,2836,3248,855,40.8,17.5,1,2,5,13,10,3,6,3,5,537,751,1112,970,3,105,16,2346,1,1,1,1,1,1,12.2,9.5,18,20.6,210.4,74.6,1039.7,15.5
5,77,Lee,Arkansas,AR,67,-1111.1,-1111.1,-1111.1,-1111.1,9.3,2555,1498,399,34.6,17.3,1,2,3,9,19,3,10,3,29,359,316,743,690,3,57,64,-2222,1,1,1,1,1,1,17.1,16.2,37.4,22.6,265.3,72.9,1064.7,-1111.1
5,79,Lincoln,Arkansas,AR,44,-1111.1,-1111.1,-1111.1,-1111.1,9.3,1984,1448,373,7,0,2,1,3,4,13,3,7,3,8,387,479,957,872,7,67,13,-2222,1,1,1,1,1,1,15.8,10.1,20.6,17.4,244.3,74.4,916.4,16.8
5,81,Little River,Arkansas,AR,42,25.9,22.1,-1111.1,33.7,6.7,2411,1952,459,30.2,30.2,2,2,3,11,23,3,4,3,9,299,468,855,726,3,32,24,3123758,1,1,1,1,1,1,15.6,7.9,23.8,21.9,227.7,74,978.8,18.6
5,83,Logan,Arkansas,AR,76,34.5,29.5,-1111.1,34.3,8.1,3218,3516,1059,34.9,17.4,1,1,3,29,27,3,3,3,23,470,772,1472,1265,9,89,29,6247975,1,1,1,1,1,1,10.3,4.2,27.3,21.6,243.6,75.5,973.2,28.4
5,85,Lonoke,Arkansas,AR,29,27.8,23.2,21.1,29.5,6.3,7148,5703,1461,21.4,18.1,1,2,4,5,10,3,129,3,3,1228,1583,3804,3492,5,185,33,673682,1,1,1,1,1,1,12.9,7.7,24.8,28.6,165.2,75,977.4,16.8
5,87,Madison,Arkansas,AR,43,28.3,22.4,-1111.1,31.5,4,2855,1929,565,33.4,20.1,1,2,3,17,5,3,3,3,4,269,508,962,838,3,41,15,6480,1,1,1,1,1,1,10.7,13,17.6,19.3,136.4,75.7,934.9,21.2
5,89,Marion,Arkansas,AR,71,30.3,23.1,26.1,28.4,8.3,2906,2726,762,17.9,17.9,2,2,3,20,9,3,18,3,6,319,781,1142,914,5,50,14,292706,1,1,1,1,1,1,10.3,8.1,29.6,22.3,155.5,76.5,807.3,17.7
5,91,Miller,Arkansas,AR,52,34,31,27.5,28.1,9.7,7040,5041,1281,67.2,37.1,2,2,3,7,6,3,7,3,12,879,1296,2732,2388,4,59,34,168463,1,1,1,1,1,1,16.1,8,18.9,24.9,150.4,75.2,882.3,22.9
5,93,Mississippi,Arkansas,AR,8,42.5,29.3,33,28.5,7,10149,5809,1826,56.4,23,2,2,3,25,17,3,6,3,12,1743,1831,2869,2632,3,117,116,7129067,1,1,1,1,1,1,17.3,10.5,26.1,29.4,276,71.6,1205.4,25.6
5,95,Monroe,Arkansas,AR,75,-1111.1,-1111.1,-1111.1,-1111.1,8.3,2198,1586,376,21.5,21.5,1,2,3,10,5,3,93,3,7,257,365,584,517,3,62,6,-2222,1,1,1,1,1,1,15.3,9.6,28.5,30.7,283.6,72.9,1083.8,-1111.1
5,97,Montgomery,Arkansas,AR,70,-1111.1,14,-1111.1,23.7,11.5,1862,1574,276,32.3,10.8,2,1,3,31,4,3,5,3,3,201,362,614,505,3,111,10,-2222,1,1,1,1,1,1,10.7,5.9,20.3,14.2,176.2,74.7,914.4,29.5
5,99,Nevada,Arkansas,AR,75,32.2,-1111.1,-1111.1,26.4,1.9,1614,1484,407,31.4,10.5,2,1,3,8,4,3,9,3,6,251,387,613,536,5,37,7,143957,1,1,1,1,1,1,14.3,9.5,26.2,22,200.3,72.6,1055.1,27.3
5,101,Newton,Arkansas,AR,74,26.5,29.2,-1111.1,30.1,5.8,1734,1199,469,23.7,0,1,1,3,18,3,3,9,3,3,175,369,559,464,3,19,14,-2222,1,1,1,1,1,1,10.7,4.9,21.3,10.6,192.2,75.7,866.4,18.7
5,103,Ouachita,Arkansas,AR,36,33.4,27.6,37,22.6,6.6,4306,4559,1238,51.7,25.8,1,2,3,8,8,3,7,3,33,862,709,1739,1503,6,35,18,29981,1,1,1,1,1,1,15.2,10.8,20.6,21.3,243.9,72.6,1090.3,19.2
5,105,Perry,Arkansas,AR,62,33.2,28.2,-1111.1,-1111.1,12.3,1536,1525,468,19.1,19.1,1,1,3,9,7,3,24,3,6,242,376,678,582,3,48,13,-2222,1,1,1,1,1,1,10.8,8.1,30.9,22.4,204.5,75.2,1033.1,29.7
5,107,Phillips,Arkansas,AR,51,45.2,28.9,-1111.1,20.9,8.8,6274,3517,971,45.6,20.7,1,2,3,6,10,3,8,3,10,807,683,1401,1349,3,68,28,13092,1,1,1,1,1,1,14.7,10.4,26,27.8,288.2,69.8,1231.5,18.3
5,109,Pike,Arkansas,AR,62,30.8,23.5,-1111.1,-1111.1,2.9,2042,1725,347,45.3,18.1,2,1,5,14,4,3,114,3,6,239,293,714,608,3,79,9,790,1,1,1,1,1,1,11.6,12.7,25.9,18.9,123.7,75,911.2,33.1
5,111,Poinsett,Arkansas,AR,76,42.5,29.7,-1111.1,42.6,12.4,4594,3635,1113,19.7,23.7,1,2,3,21,33,3,3,3,29,731,953,1598,1388,4,113,46,5988,1,1,1,1,1,1,14.1,10.4,23.9,23.4,247.8,72.4,1133,29.6
5,113,Polk,Arkansas,AR,71,30.2,24.8,32.4,21.9,7.9,4393,3421,694,59.5,34.7,1,2,3,20,4,3,11,3,8,418,834,1293,1104,5,74,21,116162,1,1,1,1,1,1,12.4,9.6,29.2,27.8,267,74.5,988,22
5,115,Pope,Arkansas,AR,23,23.2,28.4,29.8,26.6,6.5,8198,6394,2000,79.5,40.7,2,2,3,15,25,3,10,3,3,1235,1749,3588,3425,4,125,27,125487,1,1,1,1,1,1,9.7,5.8,26.9,20.9,182,76.1,912.8,19.2
5,117,Prairie,Arkansas,AR,61,-1111.1,25.8,-1111.1,17.8,7.2,1249,1377,327,43.9,0,1,2,3,9,10,3,18,3,5,250,282,603,493,3,42,4,780,1,1,1,1,1,1,16,10,22.5,27.5,169.3,72.9,973.6,23.3
5,119,Pulaski,Arkansas,AR,5,23.6,22.3,28.9,21,6.7,52197,41918,11095,165.1,58.7,1,2,14,56,82,3,395,3,42,8967,9942,23058,19911,16,613,381,308474,1,1,1,2,1,1,13.3,9.8,24.4,19.9,162.2,74.8,952.5,16.7
5,121,Randolph,Arkansas,AR,72,40.3,24.3,-1111.1,34.2,6.5,2858,2834,726,59.6,32.5,1,2,3,13,11,3,3,3,5,582,659,1208,1049,8,64,17,40587,1,1,1,1,1,1,11.1,9.1,19.8,26.4,201.7,75,917.7,21.6
5,123,St. Francis,Arkansas,AR,52,35.6,32.4,-1111.1,25.8,11.8,6002,3417,988,46.6,17.9,1,1,3,12,8,9,16,3,22,913,980,1712,1545,5,98,154,-2222,1,1,1,1,1,1,15.6,9.7,36.8,30.3,380.7,71.7,1240,27.3
5,125,Saline,Arkansas,AR,45,23.7,24.2,24.1,23.5,7.5,7970,7246,1776,48.3,16.4,2,2,4,10,11,3,238,3,8,1884,2568,5906,5119,18,297,41,502454,1,1,1,1,1,1,13.4,7.1,21.1,15.4,161.4,76.4,907.9,18.2
5,127,Scott,Arkansas,AR,70,34.4,20.7,-1111.1,28.4,10.2,2399,1690,597,17.9,26.9,2,1,3,26,10,3,3,3,3,203,352,705,603,3,36,8,122074,1,1,1,1,1,1,12.4,7.9,13.8,19.4,292.9,74.5,987.3,23.4
5,129,Searcy,Arkansas,AR,70,28.6,-1111.1,-1111.1,23.5,12.4,2118,1607,481,37.6,25.1,1,2,3,10,4,3,25,3,3,163,363,537,440,3,25,4,4590,1,1,1,1,1,1,10.2,10.7,25.7,15.6,283.8,76.5,996.1,30.2
5,131,Sebastian,Arkansas,AR,6,28,26.4,32.1,20.5,7.1,18572,13903,3931,125.5,55.6,1,2,3,47,74,3,24,3,8,2451,3587,7421,6412,9,134,50,932891,1,1,1,1,1,1,11.1,8.7,24.5,23.4,227.2,75.6,927,16.9
5,133,Sevier,Arkansas,AR,76,42.4,25.1,19.3,26.1,8.2,3682,1968,422,60.8,18.2,2,2,3,22,7,3,8,3,15,315,511,989,898,5,52,35,18033,1,1,1,1,1,1,12.2,7.1,17.7,19.6,226.5,74,1023.1,21.4
5,135,Sharp,Arkansas,AR,72,35.2,23.7,-1111.1,26.1,6.7,3503,3935,885,34.5,17.2,2,2,5,17,6,3,7,3,10,435,631,1165,933,5,52,14,-2222,1,1,1,1,1,1,13.4,8.6,31.6,18.5,224.4,74.6,953.7,27.4
5,137,Stone,Arkansas,AR,70,29.4,21.6,-1111.1,22.8,9,2380,2097,602,42.7,17.1,2,2,3,13,4,3,8,3,3,276,520,784,639,3,33,6,20,1,1,1,1,1,1,11.2,6.5,27.2,23.7,203.7,76.5,940.8,24.6
5,139,Union,Arkansas,AR,36,30,27,28.4,25.8,9.1,6517,6737,1872,95.1,33.9,1,2,3,14,14,3,5,3,40,1337,1421,2817,2423,41,82,99,5390398,1,1,1,1,1,1,14,8.2,35.3,21.4,138.3,73.6,1036.4,21.5
5,141,Van Buren,Arkansas,AR,71,35.4,29.6,-1111.1,28.8,8.2,2935,3410,646,30.2,24.2,1,1,3,11,5,3,14,3,7,397,690,1112,899,5,65,9,179,1,1,1,1,1,1,10.2,9.4,28.5,22.9,142.5,76.4,886,27.4
5,143,Washington,Arkansas,AR,14,21.9,18.6,24.6,21.4,5.5,26412,15960,4184,88.2,36.6,1,2,5,23,35,3,20,3,27,3075,3552,11208,11062,10,148,59,523132,1,1,1,1,1,1,10.5,5.7,23.4,21,150.1,76.7,902.1,13.9
5,145,White,Arkansas,AR,22,30.2,24.1,25.4,24.2,8.7,10331,9602,2200,58.9,30.8,1,2,3,8,17,4,25,3,7,1898,2230,4559,4323,4,199,28,24632,1,1,1,1,1,1,13.2,8.2,21.9,20.6,200.1,75.1,964,19.5
5,147,Woodruff,Arkansas,AR,75,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1711,1342,363,49.4,24.7,1,2,3,12,7,3,7,3,7,309,287,518,438,5,32,7,129631,1,1,1,1,1,1,13.7,9.2,27.7,36.9,250.5,72.9,1153.6,-1111.1
5,149,Yell,Arkansas,AR,62,31.6,25.5,21,27.9,8.9,4389,3068,994,51.4,23.4,2,2,3,24,18,3,11,3,3,429,762,1347,1179,4,61,10,1303353,1,1,1,1,1,1,10.6,5.5,19.6,25.2,256.1,74.7,991.8,21.3
6,1,Alameda,California,CA,1,20.7,18.4,21.4,15.6,5.3,201483,137472,21231,117.4,64.9,1,2,14,296,223,6,238,3,292,38900,26209,74851,95364,94,395,220,1264565,1,1,1,2,1,1,9.8,4.8,24.7,18,161.2,78.1,751,11.9
6,3,Alpine,California,CA,83,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,252,123,25,0,0,2,2,3,3,3,3,3,3,3,44,159,66,82,3,3,3,-2222,1,1,1,1,1,1,7.1,-1111.1,-1111.1,-1111.1,217.1,78.2,1012.8,-1111.1
6,5,Amador,California,CA,26,-1111.1,11.2,-1111.1,-1111.1,5.4,4245,6433,835,75.4,46.8,2,2,3,6,17,3,7,3,3,905,2133,2180,2678,5,20,4,177676,1,1,1,2,1,1,8.5,3.9,23.1,21,175.1,78.2,801.4,-1111.1
6,7,Butte,California,CA,6,25.8,23.7,26.7,17,4.3,37097,31037,6123,71,51.4,1,2,3,32,33,3,35,3,14,6489,12091,11379,15957,13,100,63,3078,1,1,1,2,1,1,10.6,6.2,22.1,19.9,174,76.5,878.8,14.3
6,9,Calaveras,California,CA,30,-1111.1,9,-1111.1,-1111.1,1.3,5932,7423,1131,42.7,23.5,1,1,3,8,13,3,15,3,3,1206,2430,2600,3228,17,25,4,-2222,1,1,1,2,1,1,9.8,4.4,18.8,15.2,166.9,78.2,752.2,8.8
6,11,Colusa,California,CA,42,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4736,2295,410,42.7,23.7,1,2,3,43,8,3,11,3,6,1249,830,1034,1445,5,30,15,164422,1,1,1,1,1,1,8.7,5.9,21.1,23.8,202.3,76.8,866.6,-1111.1
6,13,Contra Costa,California,CA,2,21,21.6,23.7,14.2,5.4,119080,107242,14932,97.2,59.8,1,2,34,227,119,5,126,3,72,24606,19668,52118,67356,66,385,119,5389010,1,1,1,2,1,1,9.8,4,27.1,17.2,152.5,78.8,737.8,14.1
6,15,Del Norte,California,CA,51,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4711,3471,1029,76.6,45.3,1,1,3,10,14,3,8,3,3,802,1486,1546,2020,5,28,15,45,1,1,1,1,1,1,9.9,7.5,-1111.1,21.9,154.6,74.7,955.7,-1111.1
